2024-10-15 18:14:26,103 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-embedder-3.9.9.jar
2024-10-15 18:14:26,103 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-3.9.9.jar
2024-10-15 18:14:26,104 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-model-builder-3.9.9.jar
2024-10-15 18:14:26,104 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-plugin-api-3.9.9.jar
2024-10-15 18:14:26,104 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-repository-metadata-3.9.9.jar
2024-10-15 18:14:26,105 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-api-1.9.22.jar
2024-10-15 18:14:26,105 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-connector-basic-1.9.22.jar
2024-10-15 18:14:26,105 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-impl-1.9.22.jar
2024-10-15 18:14:26,106 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-named-locks-1.9.22.jar
2024-10-15 18:14:26,106 [Worker-12: Launching mavenrun-5b1c11fc-a7cf-4d88-bcd0-c98eceb106ee] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\UserPro\.p2\pool\plugins\org.eclipse.m2e.maven.runtime_3.9.900.20240824-1409\jars\maven-resolver-provider-3.9.9.jar
